ajol_id,keyword
149498,Vascularised Graft
149498,Fibular
149476,clinical audit
149476,outcome
149476,hypertension management
149476,specialist clinic
149476,UPTH
149476,Nigeria
149478,Thyroid diseases
149478,clinical features
149478,histopathology
149478,Port Harcourt
149478,Nigeria
149481,pattern
149481,skin disorders
149481,skin infection
149481,rural
149481,community
149481,Nigeria
149482,Cardiovascular disease
149482,pattern
149482,medical admissions
149482,UPTH
149483,Turner’s syndrome
149483,short stature
149483,growth hormone deficiency
149483,growth hormone treatment
149483,Nigeria
149470,Risk assessment
149470,cardiovascular disease
149470,and primary prevention
149472,Survivorship
149472,Nigeria
149472,children mortality
149472,Kaplan Meier
149472,Brass Indirect method
149472,Prediction
149473,Toxoplasma gondii
149473,Pregnancy
149473,ELISA
149473,Risk factors
149474,Ectopic pregnancy
149474,amenorrhea
149474,abdominal pain
149474,case fatality
149474,ruptured ectopic
149475,Platelet refractoriness
149475,Acute Myelogenous Leukaemia
149475,Acute myeloid leukaemia
149475,paraplegia
149475,AML
149475,Nigeria
137638,Diabetes
137638,Non-communicable diseases
137638,Advocacy
137638,Primary care
137641,Radiological request
137641,forms completion
137641,audit
137644,Chronic low back pain
137644,pain intensity
137644,functional disability
137644,infrared radiation therapy
137646,Systemic sclerosis
137646,Primary Cardiac Disease
137646,Heart failure
137646,Nigerians
137648,Abdominal Tuberculosis
137648,Intraabdominal Mass
137648,Nigeria
137651,Meningiomas
137651,Stroke Mimic
137651,Seizures
137622,Malaria Prophylaxis
137622,Insecticide Treated Bed Nets
137622,Antenatal Population
137622,Sulphodoxine-Pyrimethamine
137623,Cost
137623,Paediatric Emergencies
137623,UPTH
137623,Children
137623,Rivers State
137623,Nigeria
137625,Post-PartumHaemorrhage
137625,Maternal Morbidity Mortality
137625,Uterine Atony
137625,Caesarean Section
137627,Cycloserine
137627,Multi-drug resistant tuberculosis
137627,Adverse Drug Reactions
137627,Psychosis
137627,Nigeria
137611,Profile
137611,Autoimmune connective tissue disorders
137611,Nigeria
137612,Pattern
137612,Peadiatric ENT Disease
137612,Nigeria
137613,Comparative Assessment
137613,Cervical cancer
137613,Southern Nigeria
137614,Rhinovirus
137614,ELISA
137614,prevalence
137614,risk factors
137614,Human Rh V-Ag
137614,florin
137616,Helminthiasis
137616,Pregnancy
137616,Eosinophil Count
137616,Anaemia
137616,Nigeria
137618,Childhood urethral mucosa prolapse
137618,Port-Harcourt
137619,Marjolin's ulcer Pattern
137619,Management Challenges
137619,Southeastern Nigeria
137619,Millennium Review
137620,Ataxia telangiectasia
137620,pulmonary complications
137620,children
133245,COPD
133245,Spirometry
133245,Sawmill workers
133245,Nigeria
133247,Oral Glucose Tolerance Test
133247,Impaired Fasting Blood Glucose
133247,Adolescents
133247,Nigeria
133249,Laboratory request
133249,form completion
133249,Doctors documentation
133249,Nigeria
133250,HBsAg
133250,Anti-HCV antibody
133250,HIV
133250,SCA
133250,Co-infection
133252,RAW Formula
133252,Maintenance Fluid Volume
133252,Premature
133252,Low Birth Weight Babies
133254,Pectusexcavatum
133254,Pulmonary Tuberculosis
133254,Children
133232,Cervical cancer
133232,Pap smear
133232,HPV
133232,Nigeria
133233,Community participation
133233,Primary health care
133233,Community health committee
133235,Hypertension
133235,Adolescents
133235,Rural areas
133235,Nigeria
133237,Asthma
133237,Childhood
133237,Nigeria
133237,School Absenteeism
133238,Adherence
133238,antiretroviral therapy
133238,Benin City
133238,Nigeria
133240,Acceptance
133240,Umbilical Cord Blood
133240,Alternative
133240,Transfusion
133240,Pregnant Women
133214,Malaria
133214,HIVIAIDS
133214,Coinfection
133214,Nigeria
133214,Review
133215,Community participation
133215,Primary health care
133215,Community health committee
133215,Nigeria
133216,Non-motor symptoms
133216,Parkinson's disease
133216,Nigeria
133217,Socio-economic
133217,Profile
133217,People living with HIV/AIDS
133219,Pattern Mortality Trauma
133219,Tertiary Hospital
133221,Upper gastro-intestinal tract
133221,endoscopy
133221,audit
133223,Urethral cancer
133223,urethritis
133223,urethral stricture
132026,Fixed drug eruptions
132026,Epidemiology
132026,Out Patient clinic
132026,Nigeria
132029,Hepatitis B
132029,vaccination rate
132029,Medical students
132029,Nigeria
132033,Patient Satisfaction
132033,PSQ- 18
132033,Surgical Services
132033,Nigeria
132036,Parkinson's disease
132036,Health Related Quality of Life
132036,Nigeria
132039,Teratoma
132039,Germ cell tumor
132039,Posterior mediastinum
132041,Hypertension
132041,Phaeochromocytoma
132041,Childhood
132041,Resource-limited settings
131984,Polio
131984,Eradication
131984,Global Polio Emergency Initiative
131984,Emergency Plan
131985,PLWHA
131985,Quality of life
131985,WHOQOL-HNbref
131985,South-South
131985,Nigeria
131988,Pattern
131988,Prevalence
131988,Psychiatric consultations
131988,UPTH
131990,Coroner autopsies
131990,childhood and adolescents
131990,accidents and homicides
131990,Rivers State
131990,Nigeria
132009,Caustic Cement Burn
132009,Occupational Safety
132009,Nigeria
132011,Breast
132011,Hodgkin disease
132011,malignant lymphoma
131957,Mothers knowledge
131957,Home care
131957,Nappy Rash
131957,Diaper
131957,Napkin
131958,Seat belt
131958,Road crashes
131958,fatality index
131958,Port Harcourt
131960,Spatial Hotspots
131960,Road Traffic Crashes
131960,Injuries and Deaths
131960,Nigeria
131925,Breast cancer
131925,Risk factors
131925,Environmental pollutants
131925,Dietary pattern
131925,Nigeria
131928,Marriage Decision
131928,University Students
131928,Hb Genotype
131928,Incompatibility
131933,occupational hand dermatitis
131933,hair dressers
131933,Nigeria
131938,HN I AIDS
131938,Universal Precaution
131938,Personal Protective Equipment
131942,Mucosa-associated lymphoid tissue lymphoma
131942,MALToma
131942,colon
131946,Advanced maternal age
131946,NF
131946,ART
131946,Live Birth
131946,Port Harcourt
131901,Routine immunisation
131901,Immunisation monitoring system
131901,Data quality audit
131902,Knowledge
131902,Contraceptives
131902,Uptake
131902,Semi-Urban Women
131905,Tube rc ulosis
131905,Human immunodeficiency virus
131905,Directly observe therapy short-course
131905,Treatment success
131905,Coinfection
131906,Gunshot injuries
131906,Extremities
131906,Fractures
131907,Public Abattoir
131907,Sanitation
131907,Port Harcourt
131909,Depression
131909,Parkinson's disease
131909,BDI-II
131910,Snake bite
131910,Envenomation
131910,Acute Asthma
131914,Hearing impairment
131914,children
131914,parents
131914,perception and attitude
90354,aediatric
90354,Nigerian child
90354,Ophthalmology
90354,Subspecialty
90356,COPD
90356,Clinical Management Review
90356,Nigeria
90359,Hypertension
90359,Interval exercise
90359,cardiovascular risk factor
90359,Heart Rate
90360,Cost-effective interventions
90360,Rapid population coverage
90360,MNCHW
90360,MDGs
90360,Nigeria
90361,Body density
90361,Skinfold thickness
90361,Hydrostatic and underwater weighing
90361,predictive equations
90361,Nigeria
90362,Medical Emergencies
90362,Profile
90362,Outcome
90362,Port Harcourt
90362,Nigeria
90364,Otorhinolaryngology
90364,Hospital Practice Audit
90364,Niger Delta
90364,Nigeria
90365,Public Cemetery
90365,Management and Health Issue
90365,Rivers State
90365,Nigeria
251995,Nasopharyngeal carcinoma
251995,EBV-DNA
251995,PCR
251995,Keratinizing squamous cell carcinoma
251999,foreign body
251999,tracheobronchial
251999,aspiration
252000,Tetanus
252000,Mortality
252000,Associated factors
248121,Family function
248121,Depression
248121,Stroke
248122,Subgaleal hemorrhage
248122,spontaneous vaginal delivery
248122,early recognition
248122,low-resource setting
250353,: Patient satisfaction
250353,PES-SF
250353,PSQ-18
250353,concurrent validation
250353,primary health care
250353,Nigeria
234190,Sickle Cell Disease
234190,Glutathione
234190,Oxidative Stress
234190,Disease severity
234191,Integrated Disease Surveillance and Response
234191,DSNO
234191,Nigeria
234194,Prevalence
234194,diabetes mellitus
234194,surgical patients
234194,tertiary hospital
234194,Nigeria
234195,Prevalence
234195,Hepatitis A
234195,B and E
234195,Liver Function
234195,Disorder
234195,UMTH
233217,Penile fracture
233217,Tertiary Hospital
233217,Southern Nigeria
233218,Trauma Center
233218,Impact
233218,Trauma Outcome
233219,perception
233219,medical doctors
233219,vasectomy
233219,Nigerian study
224659,Seroprevalence
224659,Blood Donors
224659,Blood Transfusion
224659,Co-infection
224659,Hepatitis E Virus
224659,Nigeria
224660,Obstetric dating
224660,Growth scans
224660,Tertiary Health facility
224660,Nigeria
224661,Prescription pattern
224661,anti-cancer drugs
224662,facial acne
224662,quality of life
224662,mental health
224662,adolescents
221309,Obstetric risk assessment
221309,Referral
221309,Tertiary health facilities
221309,Primary
221309,Secondary healthcare
221309,Nigeria
221349,Tuberculosis
221349,drug resistant tuberculosis
221349,drug sensitive tuberculosis
221349,Genexpert
221352,Role
221352,Admission CTG
221352,High-Risk
221352,Tertiary Health Facility
221352,Nigeria
221350,Prostate cancer
221350,symptoms
221350,screening
221350,knowledge
221350,Lagos
215963,Contralateral breast
215963,thermoluminescencedosimeters
215963,mastectomy
215963,lumpectomy
215963,secondary malignancy
215964,Hyperuricemia
215964,progressive kidney disease
215964,HbSS
215966,Covid-19
215966,primary care facilities
215966,co-morbidities
215966,risk factors
213181,Gained time
213181,Optimum Anti-retroviral coverage
213181,Retention in Care
213181,save transport and time cost
213182,Healthcare
213182,Waste
213182,Disease
213182,Jos
213182,Public Health
213183,Rotavirus
213183,Apparently healthy Children
213183,ELISA
213183,Jigawa State
213184,Burkitt's
213184,chemotherapy
213184,immunocompetent
213184,lymphadenopathy
213184,child
208587,Bone marrow aspiration
208587,Hematological disorders
208587,Physician's referral
208587,Epidemiology
208589,Norovirus
208589,Rotavirus
208589,Adenovirus
208589,Children
208591,Teamwork
208591,patients' satisfaction
208591,Staff
208591,clinics
208591,Relationship
208592,Rubella
208592,CMV
208592,IgM
208592,IgG
208592,Sero-prevalence
208592,blood donors
208595,Oral contraceptive pills
208595,uptake rate
208595,side effects
208595,discontinuation rate
208595,RSUTH
205473,Childhood malignancies
205473,Cancers
205473,Lymphomas
205473,pattern
205473,outcome
205473,Nigeria
205473,diagnosis
205474,Sickle cell anaemia
205474,Pain
205474,Anxiety
205474,Depression
205474,Hospital Anxiety and Depression Scale
205475,Accidents
205475,case files
205475,Hospital
205477,endodontics
205477,periapical radiographs
205477,dentists
205478,Oral diseases
205478,Children
205478,NHIS
205478,Dental carries
202704,haemophilia
202704,malaria
202704,thrombocytopenia
202704,bleeding
202698,thyroid cancer
202698,age
202698,gender
202698,trend
202698,histopathological type
202698,Nigeria
202702,egg
202702,total cholesterol
202702,high density lipoprotein
202702,water
202702,triglycerides
200138,Covid-19
200138,chloroquine based therapy
200138,QT Prolongation
200138,Sudden Death
200139,Juvenile
200139,complications
200139,rhinosinusitis
200139,intracranial
200139,management
200140,Uterovaginal prolapse
200140,management outcome
200140,Port Harcourt
200141,Healthcare providers
200141,Hip fracture
200141,Interpretive description
200141,knee fracture
200141,Nigeria
200141,Older adults
202706,glaucoma
202706,direct cost
202706,indirect cost
202706,medications
202706,health insurance
198032,COVID-19
198032,Nigeria
198032,Mortality
198035,Blood donors
198035,HIV
198035,P24 antigen
198036,Quality of Sleep
198036,Sleep Duration
198036,Psychiatric Morbidity and Pittsburgh Sleep Quality index
198039,Difficult Medical-Encounter
198039,Geriatric Syndromes
198039,Health Professionals
187019,Antiretroviral treatment
187019,children
187019,therapeutic drug monitoring
187019,treatment outcomes
187019,immune-virological outcomes
187019,plasma concentrations
187019,zidovudine
187019,lamivudine and nevirapine
187022,Thyroid function
187022,Bone Markers
187022,Healthy Adults
187024,Nurses
187024,knee osteoarthritis
187024,prevalence
187024,pattern
187024,clinical classification criteria
187026,Wood dust
187026,Inhalation
187026,Haematological Indices
180449,Prescription
180449,Drug combination
180449,Anti-hypertensive drugs
180449,Hypertension
180450,Disability
180450,Psychological Morbidity
180450,Nursing Home
180450,Elderly
180451,Elective surgery
180451,cancellation
180451,reasons
180452,Biomass fuel
180452,Practice
180452,Perception
180452,Youth
180452,Women
180452,Sub-Urban
180452,Nigeria
179079,post-endodontic
179079,coronal restoration
179079,payment modalities
179080,Oral diseases
179080,treatment
179080,audit
179080,children
179081,Congenital fetal anomaly
179081,Ultrasound examination
179081,African population
179082,ruptured uterus
179082,feto-maternal outcome
179082,unbooked
179082,Port Harcourt
179042,Anaemia
179042,inflammation
179042,neutrophil-to-lymphocyte ratio
179042,pregnancy
179043,Ocular morbidity
179043,geriatric
179043,and Tertiary eye center
179043,Benin city
179044,welders
179044,injury
179044,ocular
179044,Yenagoa
148794,Pharmacovigilance
148794,Vaccine
148794,Children
148794,Immunization
148796,Professionals
148796,Counseling
148796,Testing
148796,HIV/AIDS
148802,Postpartum Haemorrhage
148802,Maternal Mortality
148802,Anaemia
148802,Genital Tract Laceration
148802,Shock
148802,Nigeria
148807,Back pain
148807,taxi driver
148807,truck driver
148807,Port Harcourt
148809,Acceptance
148809,mastectomy
148809,male spouse
